,business_id,categories,city,full_address,latitude,longitude,name,neighborhoods,open,photo_url,review_count,schools,stars,state,type,url
6701,fBPePXXKxYMwb1x7QHUZVw,"[Pizza, Restaurants]",Cambridge,"783 Main St
Kendall Square/MIT
Cambridge, MA 02139",42.3632206,-71.096919,Stefani House of Pizza,[Kendall Square/MIT],True,http://s3-media2.ak.yelpcdn.com/bphoto/kUOQap3V_3Bzf9l5j4uNag/ms.jpg,20,"[Massachusetts Institute of Technology, Harvard University]",3.0,MA,business,http://www.yelp.com/biz/stefani-house-of-pizza-cambridge
6704,S4a-MaxMszQjSPSs1JSM2A,"[Vegetarian, Vegan, Restaurants]",Berkeley,"2175 Allston Way
Downtown Berkeley
Berkeley, CA 94704",37.8698214,-122.2659885,Saturn Cafe,"[Downtown Berkeley, UC Campus Area]",True,http://s3-media2.ak.yelpcdn.com/bphoto/KHCLBgt2CyvP_J_ZBXL8sg/ms.jpg,436,[University of California at Berkeley],3.5,CA,business,http://www.yelp.com/biz/saturn-cafe-berkeley
6705,Tcwh7WEtKxodpYQeM26xdA,"[Breakfast & Brunch, Sandwiches, Restaurants]",Seattle,"4754 University Way NE
University District
Seattle, WA 98105",47.6646945,-122.312968,Nook,[University District],True,http://s3-media4.ak.yelpcdn.com/bphoto/aMm1CeqbClV-TPaawYMzHA/ms.jpg,71,[University of Washington],4.0,WA,business,http://www.yelp.com/biz/nook-seattle
6706,Wdy7J_EOL2lvDKSscdQ4Pw,"[Nightlife, Bars, Pizza, Sports Bars, Restaurants]",Urbana,"114 S Race St
Urbana, IL 61801",40.111959,-88.208652,Black Rock Pizza Co.,[],True,http://s3-media1.ak.yelpcdn.com/bphoto/WkZu5bQRd5C12FBD4k2k3g/ms.jpg,5,[University of Illinois - Urbana-Champaign],3.0,IL,business,http://www.yelp.com/biz/black-rock-pizza-co-urbana-2
6707,dt0WE6P8b1AHJdb9V8C9VA,"[Korean, Food Stands, Restaurants]",Providence,"Corner of Thayer St and Waterman St
College Hill
College Hill
Providence, RI 02906",41.8272819,-71.400536,Mama Kim's Korean BBQ,[College Hill],True,http://s3-media2.ak.yelpcdn.com/bphoto/Uc43jZEKU_JOihynCsNGiA/ms.jpg,80,[Brown University],4.5,RI,business,http://www.yelp.com/biz/mama-kims-korean-bbq-providence
6709,07y-bSUqBLcWpQF_vEdz9w,"[Food, Ice Cream & Frozen Yogurt]",Ann Arbor,"302 S State St
Downtown Ann Arbor
Ann Arbor, MI 48104",42.2792192,-83.7408609,Stucchi's,[Downtown Ann Arbor],True,http://s3-media1.ak.yelpcdn.com/bphoto/CczXDj1ns1PPq0XSQR9M9Q/ms.jpg,25,[University of Michigan - Ann Arbor],4.0,MI,business,http://www.yelp.com/biz/stucchis-ann-arbor
6710,Lw7lLPi2Da-daCK2rxtPIw,"[Sushi Bars, Restaurants]",Providence,"283 Thayer St
College Hill
Providence, RI 02918",41.8297092,-71.4007572,Sushi Express,[College Hill],True,http://s3-media4.ak.yelpcdn.com/bphoto/BNt2Zae1Txji9EBHoF8Pew/ms.jpg,18,[Brown University],2.5,RI,business,http://www.yelp.com/biz/sushi-express-providence
6711,r-3DpUzdVY0Lo4hA6Ifyuw,"[Breakfast & Brunch, Diners, Restaurants]",Cambridge,"7 Landsdowne St
Cambridge, MA 02139",42.3616035,-71.098064,Sunny's Diner,[],False,http://s3-media2.ak.yelpcdn.com/bphoto/c_R6fDn5gSgmadEcw1eadA/ms.jpg,75,"[Massachusetts Institute of Technology, Harvard University]",4.0,MA,business,http://www.yelp.com/biz/sunnys-diner-cambridge
6712,pig1ye4K39MO8LcybptWiA,"[Specialty Food, Food, Candy Stores]",Los Angeles,"931 Westwood Blvd
Westwood
Los Angeles, CA 90024",34.0631771,-118.4452835,Candy Castle,[Westwood],False,http://s3-media3.ak.yelpcdn.com/bphoto/rPS4Lq030hLBSYSu8sHWxA/ms.jpg,2,[University of California - Los Angeles],4.0,CA,business,http://www.yelp.com/biz/candy-castle-los-angeles
6713,GkYPYQC_H_gKWsalG7dk8A,"[American (New), Restaurants]",Pittsburgh,"100 Lytton Ave
Oakland
Pittsburgh, PA 15213",40.446155,-79.954695,Bridges Restaurant,[Oakland],True,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,[Carnegie Mellon University],3.0,PA,business,http://www.yelp.com/biz/bridges-restaurant-pittsburgh
6715,9xfhNHDEGYyqqPFPfpt71w,"[Food, Specialty Food, Health Markets]",Kitchener,"25 Bruce St
Kitchener, ON N2B 1Y4",43.4624636,-80.4696401,The Healthy Haven,[],True,http://s3-media3.ak.yelpcdn.com/bphoto/pOLGZSi4BuNIoYHEanQnZw/ms.jpg,4,[University of Waterloo],4.0,ON,business,http://www.yelp.ca/biz/the-healthy-haven-kitchener
6718,fuuzSe_xGqXLIw7Jxw9RjA,"[Food, Coffee & Tea]",Amherst,"28 Amity St
Amherst, MA 01002",42.375703,-72.520517,Amherst Coffee,[],True,http://s3-media2.ak.yelpcdn.com/bphoto/VfssaxOjh7qI6zYGgp2Lpw/ms.jpg,43,[University of Massachusetts - Amherst],3.5,MA,business,http://www.yelp.com/biz/amherst-coffee-amherst
6719,9kng6u-2Err_0mkhea5T3g,"[Sandwiches, Restaurants]",Urbana,"700 S Gregory St
Urbana, IL 61801",40.1070024,-88.2215408,Sandella's Flatbread Cafe,[],False,http://s3-media3.ak.yelpcdn.com/bphoto/8ncxDlnNICPM_gGa8E3rWQ/ms.jpg,5,[University of Illinois - Urbana-Champaign],4.0,IL,business,http://www.yelp.com/biz/sandellas-flatbread-cafe-urbana
6721,pN82QW8yU0kvHqo8Kya-cg,"[Korean, Restaurants]",Providence,"404 Benefit St
Fox Point
Providence, RI 02906",41.8203242,-71.4016859,Solomon's Market,[Fox Point],False,http://s3-media2.ak.yelpcdn.com/bphoto/xGIalBElHOITggh4aaPJtg/ms.jpg,7,[Brown University],3.5,RI,business,http://www.yelp.com/biz/solomons-market-providence-2
6723,KgSUPZeROhlkhYzxd2g2eg,"[Food, Specialty Food, Butcher, Seafood Markets]",Palo Alto,"395 Stanford Shoppng Ctr
Palo Alto, CA 94304",37.4413403,-122.1731105,Schaub's Meat Fish & Poultry,[],True,http://s3-media2.ak.yelpcdn.com/bphoto/OaVjgx0LOq4VSix6s5FJuA/ms.jpg,193,[Stanford University],4.5,CA,business,http://www.yelp.com/biz/schaubs-meat-fish-and-poultry-palo-alto
6724,Yb-ggbSvr5XpBoHY_mB8JA,[Restaurants],Stanford,"459 Lagunita Dr
Stanford, CA 94305",37.424096,-122.170656,Tressider Memorial Union,[],True,http://s3-media3.ak.yelpcdn.com/bphoto/y5Je-VrmONf-Hx8iQpRUCg/ms.jpg,3,[Stanford University],4.5,CA,business,http://www.yelp.com/biz/tressider-memorial-union-stanford
6727,lhWJQf9u1J5Dy3lsT8Ep-A,"[Pizza, Restaurants]",Los Angeles,"2528 S Figueroa St
South Los Angeles
Los Angeles, CA 90007",34.0284983,-118.275625,2 For 1 Pizza,[South Los Angeles],True,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,4,[University of Southern California],3.5,CA,business,http://www.yelp.com/biz/2-for-1-pizza-los-angeles-2
6728,t0Jua5Oo9247QorSQ1WzPw,"[Bars, American (Traditional), Breakfast & Brunch, Nightlife, Sports Bars, Restaurants]",Los Angeles,"1037 Broxton Ave
Westwood
Los Angeles, CA 90024",34.061638,-118.446763,Barney's Beanery,[Westwood],True,http://s3-media4.ak.yelpcdn.com/bphoto/t6XF_q7rs5NWIVOqPqvv6w/ms.jpg,183,[University of California - Los Angeles],3.0,CA,business,http://www.yelp.com/biz/barneys-beanery-los-angeles
6730,jzmByiypWzevH0GkWv73YQ,"[Korean, Sushi Bars, Japanese, Restaurants]",Cambridge,"57 JFK St
Harvard Square
Cambridge, MA 02138",42.3722084,-71.1207418,Shilla Korean & Japanese Restaurant,[Harvard Square],False,http://s3-media3.ak.yelpcdn.com/bphoto/YoIYWnVFdRrM08R2mD6-kg/ms.jpg,54,"[Massachusetts Institute of Technology, Harvard University]",3.0,MA,business,http://www.yelp.com/biz/shilla-korean-and-japanese-restaurant-cambridge-3
6731,1x3f4TCx7uvE-slRYJp6eQ,"[Thai, Asian Fusion, Restaurants]",Los Angeles,"3031 S. Figueroa St.
South Los Angeles
Los Angeles, CA 90007",34.0244765,-118.2783909,Trio House,[South Los Angeles],True,http://s3-media1.ak.yelpcdn.com/bphoto/f160yUt0I6sMOpVfs-oUzA/ms.jpg,103,[University of Southern California],3.0,CA,business,http://www.yelp.com/biz/trio-house-los-angeles
6732,GIz-yyJunGiP7tEyqJio5Q,"[Food, Bakeries, Desserts]",Los Angeles,"South Los Angeles
Los Angeles, CA 90089",34.0220127,-118.2892046,Ditzie Cakes,[South Los Angeles],True,http://s3-media4.ak.yelpcdn.com/bphoto/ch7-Hk8rRateOQ1Ov9tSzw/ms.jpg,2,[University of Southern California],4.5,CA,business,http://www.yelp.com/biz/ditzie-cakes-los-angeles
6733,s4f_g2oTlnnjUBH7kDYgUA,"[Department Stores, Grocery, Fashion, Shopping, Food, Mobile Phones]",Princeton,"101 Nassau Park Blvd
Princeton, NJ 08543",40.3031549,-74.676933,Walmart,[],True,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3,[Princeton University],1.5,NJ,business,http://www.yelp.com/biz/walmart-princeton-3
6736,jqJ49WeQVYmkJkOj4VDF6Q,"[Pubs, Bars, American (New), Nightlife, Restaurants]",Atlanta,"654 Peachtree St
Midtown
Atlanta, GA 30308",33.7724866,-84.3849011,Publik Draft House,[Midtown],True,http://s3-media3.ak.yelpcdn.com/bphoto/onVrFYhzUNMwMRbqFqiLbQ/ms.jpg,90,[Georgia Institute of Technology],3.5,GA,business,http://www.yelp.com/biz/publik-draft-house-atlanta
6739,wPc5Bl6u9x8Ndw6uAnDeFg,"[Food, Beer, Wine & Spirits, Convenience Stores, Sandwiches, Restaurants]",Chapel Hill,"1009 S Columbia St
Chapel Hill, NC 27514",35.8957428,-79.0584643,Merritt's Store & Grill,[],True,http://s3-media2.ak.yelpcdn.com/bphoto/rTuYKpGae_k5TlOC2nHxiw/ms.jpg,40,[University of North Carolina - Chapel Hill],4.5,NC,business,http://www.yelp.com/biz/merritts-store-and-grill-chapel-hill
6740,IDJ3ptQyY7_lRILLJrAeYQ,"[Specialty Food, Food]",San Luis Obispo,"958 Higuera
San Luis Obispo, CA 93401",35.2808558,-120.6612493,We Olive,[],True,http://s3-media1.ak.yelpcdn.com/bphoto/3bDTa9waHDLJwLv8q4taSQ/ms.jpg,11,[California Polytechnic State University],4.0,CA,business,http://www.yelp.com/biz/we-olive-san-luis-obispo
6743,1u5tSUPGO213ZX0WBj0uxQ,"[Food, Grocery]",Providence,"173 Weybosset St
DownCity
Providence, RI 02903",41.8221434,-71.411888,Gourmet Heaven,[DownCity],True,http://s3-media2.ak.yelpcdn.com/bphoto/i1oMYk5iVfo3ZxaYDcuJ8Q/ms.jpg,31,[Brown University],3.5,RI,business,http://www.yelp.com/biz/gourmet-heaven-providence
6749,c8YVk4S6lqUf6rnpHaKouA,"[Burgers, American (Traditional), Fast Food, Restaurants]",Los Angeles,"3026 S. Figueroa St.
South Los Angeles
Los Angeles, CA 90007",34.024876,-118.278283,Fatburger,[South Los Angeles],True,http://s3-media4.ak.yelpcdn.com/bphoto/pNjKG8TBM97ePoJ4E-OJzw/ms.jpg,41,[University of Southern California],3.5,CA,business,http://www.yelp.com/biz/fatburger-los-angeles-9
6750,qrx9C-ECqBTf5AZDFp-Vbg,"[Specialty Food, Food, Chocolatiers and Shops]",Cambridge,"94 Hampshire Street
Inman Square
Cambridge, MA 02138",42.3689149,-71.0950205,Edible Arrangements,"[Inman Square, Kendall Square/MIT]",True,http://s3-media2.ak.yelpcdn.com/bphoto/e16IfRBeIV13dugZ8l_7cg/ms.jpg,9,"[Massachusetts Institute of Technology, Harvard University]",4.0,MA,business,http://www.yelp.com/biz/edible-arrangements-cambridge
6751,beQTssrbPuz2Rr_OjDMyfQ,"[Mongolian, Restaurants]",San Luis Obispo,"778 Higuera St
Ste D
San Luis Obispo, CA 93401",35.2796601,-120.6632315,Flame Bay,[],False,http://s3-media4.ak.yelpcdn.com/bphoto/tH9YGY3tw11qmKbLGeed4A/ms.jpg,19,[California Polytechnic State University],4.0,CA,business,http://www.yelp.com/biz/flame-bay-san-luis-obispo
6758,hsDkxhc-_YYsVqAeQBJJjg,"[American (Traditional), Restaurants]",Pittsburgh,"201 Saline St
Greenfield
Pittsburgh, PA 15207",40.4270451,-79.9496055,Big Jim's Restaurant & Bar,[Greenfield],True,http://s3-media1.ak.yelpcdn.com/bphoto/NhGXRJA7yn3wcngH9pPNlg/ms.jpg,47,[Carnegie Mellon University],4.0,PA,business,http://www.yelp.com/biz/big-jims-restaurant-and-bar-pittsburgh
6760,_--ScmaNumIoT2gQanACvg,"[Indian, Restaurants]",Cambridge,"401 Massachusetts Ave
Central Square
Cambridge, MA 02139",42.363567,-71.1005322,Desi Dhaba,[Central Square],True,http://s3-media4.ak.yelpcdn.com/bphoto/kFtkLoFRVLdUD1mMmxiW8Q/ms.jpg,94,"[Massachusetts Institute of Technology, Harvard University]",3.0,MA,business,http://www.yelp.com/biz/desi-dhaba-cambridge
6761,4tAj-C-8PAtfOfPHCHwa6g,"[Grocery, Specialty Food, Food, Delis, Sandwiches, Restaurants]",Latham,"9 Cobbee Rd
Latham, NY 12110",42.756562,-73.756262,Roma Importing Co,[],True,http://s3-media2.ak.yelpcdn.com/bphoto/dY85qTw_RSUCAFNh-lWijw/ms.jpg,8,[Rensselaer Polytechnic Institute],3.5,NY,business,http://www.yelp.com/biz/roma-importing-co-latham
6763,0ZhMaUnl8xu4wYFk1oUC7Q,[Food],Ann Arbor,"911 N. University
Ann Arbor, MI 48104",42.278675,-83.738208,Beanster's Cafe,[],True,http://s3-media1.ak.yelpcdn.com/bphoto/pWKYiId6YVeyWr-L7YZAFA/ms.jpg,5,[University of Michigan - Ann Arbor],3.0,MI,business,http://www.yelp.com/biz/beansters-cafe-ann-arbor
6764,uOsR1t-0lP2IvwlycttRvw,"[Cafes, Restaurants]",Cambridge,"13 Appian Way
Harvard Square
Cambridge, MA 02138",42.375383,-71.121784,Conroy Commons,[Harvard Square],True,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,"[Massachusetts Institute of Technology, Harvard University]",3.0,MA,business,http://www.yelp.com/biz/conroy-commons-cambridge
6765,ATnRWnNk5iwwIbwS8VmuKg,"[Taiwanese, Restaurants]",Pittsburgh,"3725 Forbes Ave
Oakland
Pittsburgh, PA 15213",40.4415797,-79.9571243,Taiwan Cafe,[Oakland],True,http://s3-media3.ak.yelpcdn.com/bphoto/et2nb1sRRlpfeA2b-oZpBw/ms.jpg,25,[Carnegie Mellon University],3.5,PA,business,http://www.yelp.com/biz/taiwan-cafe-pittsburgh
6766,T42uQiJVIUqTTWMmkQtDiQ,"[Asian Fusion, Mongolian, Restaurants]",Los Angeles,"1064 Gayley Ave
Westwood
Los Angeles, CA 90024",34.06086,-118.4470257,Mongols,[Westwood],True,http://s3-media1.ak.yelpcdn.com/bphoto/zLoSBpSSJcNK0E-21Q6U4Q/ms.jpg,152,[University of California - Los Angeles],3.5,CA,business,http://www.yelp.com/biz/mongols-los-angeles
6767,_5I5EOg495_sYuYI0Iy7YQ,"[Sandwiches, Restaurants]",Providence,"100 Westminster Street
DownCity
Providence, RI 02903",41.8245108,-71.4105854,Au Bon Pain,[DownCity],True,http://s3-media1.ak.yelpcdn.com/bphoto/MmFNldxoxnKjGosX4AkvPA/ms.jpg,3,[Brown University],2.5,RI,business,http://www.yelp.com/biz/au-bon-pain-providence-3
6768,cv1AfDz53DzWftlHh-58pg,"[Sushi Bars, Restaurants]",Blacksburg,"126 Jackson St NW
Blacksburg, VA 24060",37.229726,-80.414834,Poor Billy's Sushi Restaurant,[],True,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,[Virginia Tech],1.5,VA,business,http://www.yelp.com/biz/poor-billys-sushi-restaurant-blacksburg
6769,IDcE6KnGoOEkxaQKhvwMQA,"[Specialty Food, Food, Fruits & Veggies]",Los Angeles,"1344 W Martin Luther King Blvd
South Los Angeles
Los Angeles, CA 90037",34.0108281,-118.2996445,Community Services Unlimited,[South Los Angeles],True,http://s3-media4.ak.yelpcdn.com/bphoto/_Ym31qT6N6vANR6yVIqBbA/ms.jpg,4,[University of Southern California],5.0,CA,business,http://www.yelp.com/biz/community-services-unlimited-los-angeles
6771,2O8yPZVuQADPW6mlI_sz1g,"[American (New), Restaurants]",Los Angeles,"1061 Broxton Ave
Westwood
Los Angeles, CA 90024",34.061286,-118.44646,Five Guys Burgers & Fries,[Westwood],True,http://s3-media2.ak.yelpcdn.com/bphoto/ZiVMTsF68Kx02YjhJZjvkA/ms.jpg,19,[University of California - Los Angeles],3.5,CA,business,http://www.yelp.com/biz/five-guys-burgers-and-fries-los-angeles-7
6773,7W0DbaxQ3FW0_zFOL2q1ag,"[American (Traditional), Restaurants]",Cambridge,"1100 Massachusetts Ave
Ste 15
Harvard Square
Cambridge, MA 02138",42.3704077,-71.1135504,Au Bon Pain,[Harvard Square],True,http://s3-media2.ak.yelpcdn.com/bphoto/zALVgphIbMEU-SiYz4SIDw/ms.jpg,55,"[Massachusetts Institute of Technology, Harvard University]",2.5,MA,business,http://www.yelp.com/biz/au-bon-pain-cambridge-2
6776,YdS4YpaCSg-cjqB66eadEQ,"[American (New), Mongolian, Restaurants]",Providence,"48 Providence Pl
Downtown
Providence, RI 02903",41.8264976,-71.4156805,Fire & Ice,[Downtown],True,http://s3-media3.ak.yelpcdn.com/bphoto/5A5yhE53JhZb20o4qpy0WA/ms.jpg,102,[Brown University],3.0,RI,business,http://www.yelp.com/biz/fire-and-ice-providence-2
6780,LexBKYooX7RCZEqbiFd_aQ,"[Breakfast & Brunch, American (New), Restaurants]",Chapel Hill,"211 Pittsboro St
Chapel Hill, NC 27516",35.909451,-79.0548839,Carolina Crossroads,[],True,http://s3-media1.ak.yelpcdn.com/bphoto/nW3BpVa1Ix8hwF6z2rArXQ/ms.jpg,30,[University of North Carolina - Chapel Hill],4.0,NC,business,http://www.yelp.com/biz/carolina-crossroads-chapel-hill
6781,JPpcQg-WnjaLdSlHkepEgg,"[Food, Specialty Food, Health Markets]",Pasadena,"181 S Lake Ave
Pasadena
Pasadena, CA 91107",34.1427878,-118.1324689,The Vitamin Shoppe,[Pasadena],True,http://s3-media1.ak.yelpcdn.com/bphoto/Q6v1kwWpUQnKW8oM1ZjSTg/ms.jpg,12,[California Institute of Technology],3.5,CA,business,http://www.yelp.com/biz/the-vitamin-shoppe-pasadena
6782,B1VdJ0rIj3-aEUfyIgDRZQ,"[Food, Street Vendors, Barbeque, Restaurants]",Philadelphia,"33rd - 34th Market St
Powelton Village
Philadelphia, PA 19104",39.96106981,-75.1972961426,Pete's BBQ Pit,[Powelton Village],True,http://s3-media4.ak.yelpcdn.com/bphoto/1BGa0VvXZxnVN_vuLkG1RA/ms.jpg,2,[University of Pennsylvania],2.0,PA,business,http://www.yelp.com/biz/petes-bbq-pit-philadelphia
6784,09E4gjiUN_nSqaTprCLD9A,"[Italian, Restaurants]",Pittsburgh,"709 Bellefonte St
Shadyside
Pittsburgh, PA 15232",40.4521434,-79.9343681,Pizzutti's Restaurant,[Shadyside],True,http://s3-media2.ak.yelpcdn.com/bphoto/G2e6hLjVeKn7pQOA6bvQGQ/ms.jpg,29,[Carnegie Mellon University],3.5,PA,business,http://www.yelp.com/biz/pizzuttis-restaurant-pittsburgh
6785,kUICYu0N_TbtCz0Z8ynPFw,"[Mexican, Restaurants]",Champaign,"528 E Green St
Champaign, IL 61820",40.1096824,-88.22927,Chipotle Mexican Grill,[],True,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,30,[University of Illinois - Urbana-Champaign],3.0,IL,business,http://www.yelp.com/biz/chipotle-mexican-grill-champaign
6787,0cYGdh3BVnIiLxPB88fEUg,"[Soup, Seafood, Restaurants]",Providence,"371 Richmond St
DownCity
Providence, RI 02903",41.8170098,-71.4075745,The Blount Clam Shack and Soup Bar,[DownCity],True,http://s3-media3.ak.yelpcdn.com/bphoto/inzDXVYiIYQHXgLKqvfTHw/ms.jpg,31,[Brown University],4.0,RI,business,http://www.yelp.com/biz/the-blount-clam-shack-and-soup-bar-providence
6790,abA0s0uxoeOn7zNm-1dDxw,"[Italian, Pizza, Cafes, Restaurants]",Champaign,"629 E Green St
Champaign, IL 61820",40.110086,-88.229227,Mia Za's Cafe,[],True,http://s3-media4.ak.yelpcdn.com/bphoto/aViShVsApXfD0dRjrPXFQw/ms.jpg,34,[University of Illinois - Urbana-Champaign],3.5,IL,business,http://www.yelp.com/biz/mia-zas-cafe-champaign
6791,CjJUp3KAs-zl1WCekVVngw,"[Hotels & Travel, Restaurants, Event Planning & Services, Hotels]",Ithaca,"222 S Cayuga St
Ithaca, NY 14850",42.438154,-76.4987361,Max's Classic American Grill & Sports Bar,[],True,http://s3-media1.ak.yelpcdn.com/bphoto/Ug6gGkZ3tcf2CR-Dca1EpQ/ms.jpg,4,[Cornell University],2.5,NY,business,http://www.yelp.com/biz/maxs-classic-american-grill-and-sports-bar-ithaca
6793,DvftSGZy1jyarG7tpgTsMQ,"[Chinese, Restaurants]",Upland,"2006 W Foothill Blvd
Upland, CA 91786",34.1064239,-117.690483,New China Restaurant,[],True,http://s3-media3.ak.yelpcdn.com/bphoto/V4LNsque0GZLI-0gwYWVhA/ms.jpg,30,[Harvey Mudd College],3.5,CA,business,http://www.yelp.com/biz/new-china-restaurant-upland
6794,J9f-9Prw2YVM-fiZqv2fmQ,"[Restaurants, Hot Dogs]",Pittsburgh,"3901 Forbes Ave
Oakland
Pittsburgh, PA 15213",40.4420442,-79.9564923,Original Hot Dog Shop,[Oakland],True,http://s3-media2.ak.yelpcdn.com/bphoto/GWgARJjtzpqAb4fRkaTYEA/ms.jpg,89,[Carnegie Mellon University],3.5,PA,business,http://www.yelp.com/biz/original-hot-dog-shop-pittsburgh-2
6797,FJHMRVZXW3D7A0krDSG7Kg,"[Bars, Pool Halls, Nightlife, Restaurants]",Ann Arbor,"207 S Main St
Downtown Ann Arbor
Ann Arbor, MI 48104",42.2802266,-83.7485424,Monkey Bar,[Downtown Ann Arbor],False,http://s3-media2.ak.yelpcdn.com/bphoto/-h1YsES85O6X2DJrsl9TLg/ms.jpg,5,[University of Michigan - Ann Arbor],3.0,MI,business,http://www.yelp.com/biz/monkey-bar-ann-arbor
6800,3d0NZCGOG41-ntHuLyRjCQ,"[Bars, American (Traditional), Nightlife, Restaurants]",Chapel Hill,"143 E Franklin St
Chapel Hill, NC 27514",35.9136444,-79.0545473,The Front Porch Bar & Grill,[],False,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,[University of North Carolina - Chapel Hill],4.0,NC,business,http://www.yelp.com/biz/the-front-porch-bar-and-grill-chapel-hill
6801,LUFdqNSABD1A2a0gdWApAQ,"[Specialty Food, Ethnic Food, Restaurants, Food, Japanese]",Los Angeles,"2518 S Figueroa St
South Los Angeles
Los Angeles, CA 90007",34.0297497,-118.2748862,California Sushi & Teriyaki,[South Los Angeles],True,http://s3-media3.ak.yelpcdn.com/bphoto/2tB0quYaOavCCDHQh5ld9g/ms.jpg,24,[University of Southern California],4.0,CA,business,http://www.yelp.com/biz/california-sushi-and-teriyaki-los-angeles-4
6802,PiD4hteskHnFC4GowN34cw,"[Food, Coffee & Tea]",Champaign,"1411 S Neil Street
Champaign, IL 61821",40.0995146,-88.2448139,Espresso Royale,[],True,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,11,[University of Illinois - Urbana-Champaign],3.0,IL,business,http://www.yelp.com/biz/espresso-royale-champaign
6803,jRp-7p3hHPTGzVoLeO_1ow,"[Bars, American (New), Nightlife, Lounges, Restaurants]",Atlanta,"1051 W Peachtree St
Midtown
Atlanta, GA 30309",33.7818343,-84.3878386,Element Restaurant & Lounge,[Midtown],False,http://s3-media3.ak.yelpcdn.com/bphoto/DaSu8aul2IVCS0jsHFuGRw/ms.jpg,4,[Georgia Institute of Technology],4.0,GA,business,http://www.yelp.com/biz/element-restaurant-and-lounge-atlanta
6806,rKs40LPiZH9mDGixhfnvQA,"[Cafes, Sandwiches, Restaurants]",Los Angeles,"360 De Neve Dr
Westwood
Los Angeles, CA 90024",34.0716266,-118.4515429,Bruin Cafe,[Westwood],True,http://s3-media3.ak.yelpcdn.com/bphoto/c2WeLpN5LHC1KidZ-fKmpA/ms.jpg,25,[University of California - Los Angeles],3.5,CA,business,http://www.yelp.com/biz/bruin-cafe-los-angeles
6808,bccC6mL1xv5VUVn4Xj73kg,"[Food, Donuts]",Los Angeles,"1670 W Adams
South Los Angeles
Los Angeles, CA 90007",34.0327143,-118.2997042,Shep n' Shap,[South Los Angeles],True,http://s3-media1.ak.yelpcdn.com/bphoto/Kr3xGF9BNAr-ub82OlTw4w/ms.jpg,2,[University of Southern California],4.0,CA,business,http://www.yelp.com/biz/shep-n-shap-los-angeles
6812,9aEtX7MDFjEtm5ySOViRUw,"[Sushi Bars, Restaurants]",New York,"2118 Frederick Douglass Blvd
Harlem
New York, NY 10026",40.80328,-73.955824,Jado Sushi,[Harlem],True,http://s3-media1.ak.yelpcdn.com/bphoto/fotYxYz4hzMIW2FMje3yoA/ms.jpg,34,[Columbia University],4.0,NY,business,http://www.yelp.com/biz/jado-sushi-new-york
